,gene,correlation,p-value,systematic_names,p-value adj,function,sense function
6577,SPNCRNA.853,-0.18674606823806691,0.1272975424532219,SPNCRNA.853,0.5221556602479379,antisense RNA (predicted),antisense RNA (predicted)
3863,SPBC660.17c,-0.18670076726342708,0.12739151122198988,SPBC660.17c,0.5222187489636785,ER membrane protein,ER membrane protein
2132,utp7,0.18662442264381415,0.1275499937701742,SPAC959.03c,0.5225460595578345,U3 snoRNP-associated protein Utp7,U3 snoRNP-associated protein Utp7
1139,sds3,-0.1865862503340077,0.12762929121417385,SPAC25B8.02,0.5225487616254992,Clr6 histone deacetylase complex subunit Sds3,Clr6 histone deacetylase complex subunit Sds3
1289,uso1,-0.18654807802420123,0.1277086261174145,SPAC29E6.03c,0.5225516136392976,ER to Golgi tether Uso1,ER to Golgi tether Uso1
53,SPAC1071.11,0.18650990571439477,0.1277879984893695,SPAC1071.11,0.5225546153611448,NADH-dependent flavin oxidoreductase (predicted...,NADH-dependent flavin oxidoreductase (predicted...
838,ufd2,-0.18643356109478185,0.12794685567730105,SPAC20H4.10,0.5228824452494867,ubiquitin-protein ligase E4 Ufd2,ubiquitin-protein ligase E4 Ufd2
2737,hsp104,-0.18631904416536244,0.12818542271122016,SPBC16D10.08c,0.5235354234272022,"heat shock protein, disaggregase Hsp104","heat shock protein, disaggregase Hsp104"
5094,ast1,0.18628087185555597,0.12826502009423643,SPCC962.05,0.5235387337384527,"nuclease, XP-G family protein Ast1","nuclease, XP-G family protein Ast1"
862,hri2,-0.18616635492613656,0.12850403749075276,SPAC222.07c,0.5238707540650627,eIF2 alpha kinase Hri2,eIF2 alpha kinase Hri2
2026,pro1,-0.18616635492613656,0.12850403749075276,SPAC821.11,0.5238707540650627,gamma-glutamyl phosphate reductase Pro1,gamma-glutamyl phosphate reductase Pro1
169,cip2,0.1860900103065236,0.12866357022244715,SPAC12G12.03,0.5238907888618487,RNA-binding protein Cip2,RNA-binding protein Cip2
3197,bhd1,0.1860136656869107,0.12882325328279545,SPBC24C6.08c,0.5238907888618487,"folliculin, BFC/FNIP-Folliculin complex subunit...","folliculin, BFC/FNIP-Folliculin complex subunit..."
1881,SPAC683.03,0.1860011680704371,0.12884940772828452,SPAC683.03,0.5238907888618487,Schizosaccharomyces pombe specific protein,Schizosaccharomyces pombe specific protein
363,trk2,-0.18597549337710423,0.12890315120980025,SPAC1639.02c,0.5238907888618487,plasma membrane potassium ion transmembrane tra...,plasma membrane potassium ion transmembrane tra...
1860,rpp101,0.18597549337710423,0.12890315120980025,SPAC644.15,0.5238907888618487,ribosomal protein P1 Rpp101,ribosomal protein P1 Rpp101
3566,pnc1,-0.1857846318280719,0.129303205190197,SPBC365.20c,0.5248746478245933,nicotinamidase Pnc1,nicotinamidase Pnc1
2305,mag1,-0.1857846318280719,0.129303205190197,SPAPB24D3.04c,0.5248746478245933,DNA-3-methyladenine glycosylase Mag1,DNA-3-methyladenine glycosylase Mag1
5291,SPCC613.08-antisense-1,0.18570828720845897,0.12946349031935392,SPNCRNA.1104,0.5252044524860237,antisense RNA (predicted),nuclear export chaperone
3538,SPBC36.02c,0.1855174256594266,0.12986486264339758,SPBC36.02c,0.5258695991867014,spermidine family transmembrane transporter,spermidine family transmembrane transporter
3826,int6,0.1855174256594266,0.12986486264339758,SPBC646.09c,0.5258695991867014,translation initiation factor eIF3e,translation initiation factor eIF3e
2175,wis4,-0.1855174256594266,0.12986486264339758,SPAC9G1.02,0.5258695991867014,MAP kinase kinase kinase Wis4,MAP kinase kinase kinase Wis4
533,yaf9,-0.1854410810398137,0.13002567557085007,SPAC17G8.07,0.5262001304313634,NuA4 and Swr1 complex YEATS family subunit Yaf9,NuA4 and Swr1 complex YEATS family subunit Yaf9
6380,rad15-antisense-1,0.18538629526244474,0.13014116981363172,SPNCRNA.673,0.526346971035656,antisense RNA (predicted),transcription factor TFIIH complex DNA helicase...
857,lcb2,-0.1853265641103943,0.13026717805159446,SPAC21E11.08,0.5265361302632878,serine palmitoyltransferase Lcb2,serine palmitoyltransferase Lcb2
2912,acr1,-0.18525021949078138,0.13042836854124049,SPBC17D1.04,0.5268671786969866,RNA polymerase I upstream activation factor com...,RNA polymerase I upstream activation factor com...
1462,vma1,-0.1852120471809749,0.13050902046493196,SPAC343.05,0.5268726858988292,"V-type ATPase V1 domain, subunit A","V-type ATPase V1 domain, subunit A"
2126,SPAC926.06c,-0.18517387487116846,0.1305897101870273,SPAC926.06c,0.5268783389148733,"leucine-rich repeat protein, unknown role","leucine-rich repeat protein, unknown role"
2779,pfk1,0.18513570256136197,0.13067043771689238,SPBC16H5.02,0.5268841375174453,6-phosphofructokinase pfk1,6-phosphofructokinase pfk1
5560,SPNCRNA.1347,0.18505935794174902,0.1308320062373763,SPNCRNA.1347,0.5268961705741609,unknown,unknown
3395,rpc25,0.18505935794174902,0.1308320062373763,SPBC2G5.07c,0.5268961705741609,DNA-directed RNA polymerase III complex subunit...,DNA-directed RNA polymerase III complex subunit...
6056,SPNCRNA.304,0.1850211856319426,0.13091284724671023,SPNCRNA.304,0.5269024045756447,intergenic RNA (predicted),intergenic RNA (predicted)
3267,SPBC27B12.12c,0.1849448410123296,0.13107464281032674,SPBC27B12.12c,0.5272342623938385,CorA family magnesium ion transmembrane transpo...,CorA family magnesium ion transmembrane transpo...
4002,rft1,-0.1848684963927167,0.1312365898295244,SPBC887.19,0.5275578595742906,ER GPI biosynthesis protein Rft1,ER GPI biosynthesis protein Rft1
2306,SPAPB24D3.05c,-0.18483208795825762,0.131313875054308,SPAPB24D3.05c,0.5275578595742906,"ring cleavage dioxygenase, pseudogene, single f...","ring cleavage dioxygenase, pseudogene, single f..."
3827,nop56,0.18471580715349084,0.13156093853355952,SPBC646.10c,0.5282310794897299,U3 snoRNP protein Nop56,U3 snoRNP protein Nop56
1165,tif302,0.18467763484368438,0.13164212048602192,SPAC25G10.08,0.5282378566603959,translation initiation factor eIF3b (p84),translation initiation factor eIF3b (p84)
2162,SPAC9E9.04,-0.1846394625338779,0.13172334036772054,SPAC9E9.04,0.5282447777570929,"bcap family homolog, implicated in vesicle-medi...","bcap family homolog, implicated in vesicle-medi..."
2383,tam12,-0.18460129022407146,0.13180459818797705,SPBC1105.19,0.5282518425567596,Schizosaccharomyces specific protein Tam12,Schizosaccharomyces specific protein Tam12
974,zym1,-0.1843340840554262,0.13237446599176494,SPAC22H10.13,0.529577559611847,metallothionein Zym1,metallothionein Zym1
3610,ptp4,0.1843340840554262,0.13237446599176494,SPBC3D6.05,0.529577559611847,phosphatidate cytidylyltransferase Ptp4/Dgk1,phosphatidate cytidylyltransferase Ptp4/Dgk1
2700,rsm25,-0.1843340840554262,0.13237446599176494,SPBC16A3.04,0.529577559611847,mitochondrial ribosomal protein subunit S23,mitochondrial ribosomal protein subunit S23
2463,mti2,0.18425773943581322,0.13253762734193317,SPBC1271.15c,0.5296082593027033,mitochondrial translation initiation factor IF-...,mitochondrial translation initiation factor IF-...
6567,hcs1-antisense-1,0.1842429436606562,0.1325692660089327,SPNCRNA.843,0.5296082593027033,antisense RNA (predicted),3-hydroxy-3-methylglutaryl-CoA synthase
4835,fah2,-0.18418139481620033,0.1327009408185103,SPCC550.07,0.5296082593027033,fatty-acid amide hydrolase,fatty-acid amide hydrolase
4464,cdc31,-0.18418139481620033,0.1327009408185103,SPCC1682.04,0.5296082593027033,"spindle pole body half bridge protein, centrin ...","spindle pole body half bridge protein, centrin ..."
3603,vma7,-0.18410505019658738,0.1328644064957813,SPBC3B9.18c,0.529942365644938,V-type ATPase V1 subunit F,V-type ATPase V1 subunit F
348,fub1,-0.18406687788678092,0.1329461964328768,SPAC15E1.10,0.529950495078864,PI31 proteasome inhibitor Fub1,PI31 proteasome inhibitor Fub1
5338,SPNCRNA.1147,0.18402870557697446,0.13302802444797937,SPNCRNA.1147,0.529958766460925,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
5854,pgp2-antisense-1,0.18387601633774858,0.1333557174738369,SPNCRNA.1620,0.5306279895890097,"antisense RNA (predicted), possible alternative...",unknown
2703,nrm1,-0.18387601633774858,0.1333557174738369,SPBC16A3.07c,0.5306279895890097,MBF complex corepressor Nrm1,MBF complex corepressor Nrm1
5700,tra1-antisense-1,-0.18368515478871625,0.13376619162291792,SPNCRNA.1475,0.531942754837995,"antisense RNA (predicted), possible alternative...","SAGA complex/ASTRA complex, phosphatidylinosito..."
6390,SPAC4G8.08-antisense-1,0.18364698247890976,0.1338484009274809,SPNCRNA.682,0.5319513302410949,antisense RNA (predicted),"mitochondrial carrier, iron ion"
5122,pal1,0.18345612092987745,0.13426002033217962,SPCP1E11.04c,0.5326405961130725,membrane associated protein Pal1,membrane associated protein Pal1
3967,dcn1,0.183417948620071,0.13434245885410223,SPBC839.03c,0.5326405961130725,neddylation protein Dcn1,neddylation protein Dcn1
3026,nud3,-0.183417948620071,0.13434245885410223,SPBC19F8.02,0.5326405961130725,nuclear distribution protein NUDC homolog,nuclear distribution protein NUDC homolog
693,scs7,0.183417948620071,0.13434245885410223,SPAC19G12.08,0.5326405961130725,ER sphingosine hydroxylase Scs7,ER sphingosine hydroxylase Scs7
5844,rav1-antisense-1,0.18334160400045807,0.13450745061270708,SPNCRNA.1610,0.5329767497444475,antisense RNA (predicted),RAVE complex subunit Rav1
5912,SPBC1861.05-antisense-1,0.18322708707103863,0.13475522517571048,SPNCRNA.1675,0.5333219472872311,antisense RNA (predicted),bifunctional pseudouridylate synthase/pseudouri...
979,fsc1,-0.1831889147612322,0.13483789324690038,SPAC22H12.05c,0.5333219472872311,fasciclin domain protein Fsc1,fasciclin domain protein Fsc1
3025,spn7,0.18311257014161925,0.13500334426976834,SPBC19F8.01c,0.5333219472872311,meiotic septin Spn7,meiotic septin Spn7
614,chp1,0.18307439783181276,0.13508612723983696,SPAC18G6.02c,0.5333219472872311,heterochromatin (HP1) family chromodomain prote...,heterochromatin (HP1) family chromodomain prote...
1876,sdh6,-0.18307439783181276,0.13508612723983696,SPAC664.12c,0.5333219472872311,mitochondrial succinate dehydrogenase assembly ...,mitochondrial succinate dehydrogenase assembly ...
5061,efr3,0.18307439783181276,0.13508612723983696,SPCC794.08,0.5333219472872311,phosphatidylinositol-4 kinase plasma membrane s...,phosphatidylinositol-4 kinase plasma membrane s...
4662,cgi121,0.18303622552200632,0.1351689485279163,SPCC24B10.12,0.5333219472872311,EKC/KEOPS complex subunit Cgi121,EKC/KEOPS complex subunit Cgi121
5845,hhf3-antisense-1,0.18300503907058313,0.13523664126094576,SPNCRNA.1611,0.5333219472872311,"antisense RNA (predicted), possible alternative...",histone H4 h4.3
4086,SPBP22H7.04,-0.18292170859258694,0.13541764239207335,SPBP22H7.04,0.5334916268991273,"mitochondrial membrane protein, human TMEM186 o...","mitochondrial membrane protein, human TMEM186 o..."
6513,SPNCRNA.794,0.18284536397297396,0.13558363005990537,SPNCRNA.794,0.5334916268991273,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
3662,mlo2,-0.18284536397297396,0.13558363005990537,SPBC4.05,0.5334916268991273,ubiquitin protein ligase E3 component human N-r...,ubiquitin protein ligase E3 component human N-r...
5469,SPNCRNA.1265,-0.18276901935336107,0.1357497712200657,SPNCRNA.1265,0.5334916268991273,intergenic RNA (predicted),intergenic RNA (predicted)
6212,SPNCRNA.490,0.18276248357312833,0.13576400151990822,SPNCRNA.490,0.5334916268991273,non-coding RNA (predicted),non-coding RNA (predicted)
1624,pud1,0.1827308470435546,0.1358328993826849,SPAC4C5.01,0.5334916268991273,pseudouridine-5'-phosphatase Pud1,pseudouridine-5'-phosphatase Pud1
5115,kcs1,0.18269267473374812,0.13591606594587824,SPCC970.08,0.5334916268991273,inositol polyphosphate kinase Kcs1,inositol polyphosphate kinase Kcs1
5775,SPNCRNA.1547,-0.18265450242394166,0.13599927091880293,SPNCRNA.1547,0.5334916268991273,intergenic RNA (predicted),intergenic RNA (predicted)
5037,cox14,-0.18261633011413522,0.1360825143106126,SPCC757.15,0.5334916268991273,cytochrome c oxidase assembly protein Cox14,cytochrome c oxidase assembly protein Cox14
2261,mrx21,-0.18261633011413522,0.1360825143106126,SPAPB17E12.12c,0.5334916268991273,"mitochondrial carrier, 3'-phosphoadenosine 5'-p...","mitochondrial carrier, 3'-phosphoadenosine 5'-p..."
6575,SPAC6F6.19-antisense-1,-0.18250181318471576,0.13633247509084026,SPNCRNA.851,0.5341564251053263,antisense RNA (predicted),"RNA-binding protein, G-patch type, human GPATCH..."
2499,SPBC12D12.05c,0.18238729625529637,0.136582781970249,SPBC12D12.05c,0.5348217950455537,"mitochondrial carrier, ATP:ADP antiporter","mitochondrial carrier, ATP:ADP antiporter"
3037,bgs1,0.182272779325877,0.13683343519544833,SPBC19G7.05c,0.5354877366747669,"primary septum and spore wall linear 1,3-beta-g...","primary septum and spore wall linear 1,3-beta-g..."
2174,SPAC9E9.17c,-0.18209772744886965,0.1372172564768969,SPAC9E9.17c,0.5361905224358505,dubious,dubious
5548,SPNCRNA.1336,-0.18208191777684465,0.13725196089703356,SPNCRNA.1336,0.5361905224358505,intergenic RNA (predicted),intergenic RNA (predicted)
1154,ypf1,-0.1820437454670382,0.13733578166829458,SPAC25B8.17,0.5361905224358505,intramembrane aspartyl protease of the perinucl...,intramembrane aspartyl protease of the perinucl...
3370,pfa3,-0.1820437454670382,0.13733578166829458,SPBC2F12.15c,0.5361905224358505,palmitoyltransferase Pfa3,palmitoyltransferase Pfa3
5208,mug126-antisense-1,-0.18196740084742524,0.13750353891458017,SPNCRNA.1029,0.5362536962360075,antisense RNA (predicted),Schizosaccharomyces pombe specific protein
967,SPAC22H10.06c,0.1819511256308731,0.13753932151413936,SPAC22H10.06c,0.5362536962360075,dubious,dubious
3425,SPBC31A8.02,0.18185288391800586,0.1377554641798141,SPBC31A8.02,0.5362536962360075,pseudogene,pseudogene
3244,the4,0.18185288391800586,0.1377554641798141,SPBC26H8.11c,0.5362536962360075,acyl-coenzyme A thioesterase The4,acyl-coenzyme A thioesterase The4
951,shf1,-0.18185288391800586,0.1377554641798141,SPAC22F8.12c,0.5362536962360075,histone H2B-K119 ubiquitin ligase complex (HULC...,histone H2B-K119 ubiquitin ligase complex (HULC...
2962,edc3,-0.18181471160819937,0.13783951647678894,SPBC18E5.11c,0.5362667371125659,enhancer of mRNA decapping Edc3,enhancer of mRNA decapping Edc3
1878,amt2,0.18170019467877999,0.13809190512051603,SPAC664.14,0.5366609126241986,plasma membrane ammonium transmembrane transpor...,plasma membrane ammonium transmembrane transpor...
2298,rps602,0.1816620223689735,0.1381761119496014,SPAPB1E7.12,0.5366609126241986,40S ribosomal protein S6,40S ribosomal protein S6
5387,SPCC1281.04-antisense-1,-0.1815856777493606,0.1383446415839356,SPNCRNA.1191,0.5366609126241986,"antisense RNA (predicted), possible alternative...",pyridoxal reductase
105,hsp3104,-0.1815856777493606,0.1383446415839356,SPAC11D3.13,0.5366609126241986,"ThiJ domain protein, implicated in cellular det...","ThiJ domain protein, implicated in cellular det..."
2667,pho841,0.1815856777493606,0.1383446415839356,SPBC1683.01,0.5366609126241986,plasma membrane inorganic phosphate transmembra...,plasma membrane inorganic phosphate transmembra...
4645,bdp1,-0.18131847158071535,0.13893571400464563,SPCC1919.14c,0.5383252592191663,transcription factor TFIIIB complex subunit Bdp1,transcription factor TFIIIB complex subunit Bdp1
1335,ppx1,-0.18131847158071535,0.13893571400464563,SPAC2F3.11,0.5383252592191663,"exopolyphosphatase, prune Ppx1","exopolyphosphatase, prune Ppx1"
3257,mis19,-0.18108943772187652,0.1394438581385515,SPBC27B12.02,0.5399792758337265,kinetochore protein Mis19/Eic1,kinetochore protein Mis19/Eic1
6413,SPNCRNA.703,-0.18105126541207006,0.1395286845443863,SPNCRNA.703,0.5399930744306621,intergenic RNA (predicted),intergenic RNA (predicted)
3715,rsc1,-0.18086040386303773,0.139953398757872,SPBC4B4.03,0.5413214986880438,RSC complex bromodomain subunit Rsc1,RSC complex bromodomain subunit Rsc1
5346,SPNCRNA.1154,0.1808090168048962,0.1400679135720292,SPNCRNA.1154,0.5414492645061861,intergenic RNA (predicted),intergenic RNA (predicted)
1615,vrs2,-0.18074588693361834,0.14020869335733846,SPAC4A8.08c,0.5416783531159965,mitochondrial valine-tRNA ligase Vrs2/Vas2,mitochondrial valine-tRNA ligase Vrs2/Vas2
1896,SPAC694.03,-0.1806695423140054,0.14037908410319377,SPAC694.03,0.5417067444051815,nicotinamide-nucleotide adenylyltransferase,nicotinamide-nucleotide adenylyltransferase
4793,cwf20,-0.1806695423140054,0.14037908410319377,SPCC4B3.14,0.5417067444051815,complexed with Cdc5 protein Cwf20,complexed with Cdc5 protein Cwf20
667,atg4,-0.18059319769439247,0.1405496304098096,SPAC19B12.08,0.5420500836176348,Atg8 deconjugator Atg4,Atg8 deconjugator Atg4
3224,mrs2,0.1804786807649731,0.1408057417031131,SPBC25H2.08c,0.542139006170905,mitochondrial inner membrane magnesium ion tran...,mitochondrial inner membrane magnesium ion tran...
5417,SPNCRNA.1218,0.1804405084551666,0.14089118999229605,SPNCRNA.1218,0.542139006170905,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
2376,hhf3,-0.1804405084551666,0.14089118999229605,SPBC1105.12,0.542139006170905,histone H4 h4.3,histone H4 h4.3
5729,SPNCRNA.1502,-0.18037687254341053,0.141033724850665,SPNCRNA.1502,0.542139006170905,intergenic RNA (predicted),intergenic RNA (predicted)
6016,SPNCRNA.263,-0.1803642926937791,0.14106191463532183,SPNCRNA.263,0.542139006170905,non-coding RNA (predicted),non-coding RNA (predicted)
3585,rrn6,0.18036416383555368,0.14106220341151163,SPBC3B8.11,0.542139006170905,RNA polymerase I general transcription initiati...,RNA polymerase I general transcription initiati...
1640,usp104,-0.18028781921594073,0.14123337267817687,SPAC4D7.13,0.5422326857177244,U1 snRNP-associated protein Usp104,U1 snRNP-associated protein Usp104
918,rrn10,-0.18024964690613426,0.14131901577665823,SPAC22E12.08,0.5422326857177244,RNA polymerase I upstream activation factor com...,RNA polymerase I upstream activation factor com...
6661,SPNCRNA.93,0.18024261675987283,0.14133479280952804,SPNCRNA.93,0.5422326857177244,non-coding RNA (predicted),non-coding RNA (predicted)
4129,spe2,0.18017330228652134,0.1414904189485983,SPBP4H10.05c,0.5422326857177244,S-adenosylmethionine decarboxylase proenzyme Spe2,S-adenosylmethionine decarboxylase proenzyme Spe2
3168,utp10,0.18013512997671488,0.1415761790399175,SPBC23E6.04c,0.5422326857177244,U3 snoRNP-associated protein Utp10,U3 snoRNP-associated protein Utp10
3957,pet2,0.18013512997671488,0.1415761790399175,SPBC83.11,0.5422326857177244,Golgi phosphoenolpyruvate transmembrane transpo...,Golgi phosphoenolpyruvate transmembrane transpo...
4422,lsm2,-0.18002061304729547,0.14183369344236324,SPCC1620.01c,0.54290604431135,Lsm2-8 complex subunit Lsm2,Lsm2-8 complex subunit Lsm2
6392,SPNCRNA.684,-0.1798679238080696,0.14217759261159446,SPNCRNA.684,0.5439090978146489,intergenic RNA (predicted),intergenic RNA (predicted)
1678,puf5,0.17982975149826314,0.1422636650762533,SPAC4G8.03c,0.543925232699484,pumilio family RNA-binding protein Puf5,pumilio family RNA-binding protein Puf5
1033,pdp3,-0.1797915791884567,0.1423497766276503,SPAC23D3.01,0.5439414983845522,"PWWP domain protein, involved in chromatin remo...","PWWP domain protein, involved in chromatin remo..."
1090,SPAC23H4.13c,-0.17956254532961788,0.14286726725526214,SPAC23H4.13c,0.5453249071591201,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
4351,ade6,-0.1795521909508165,0.14289069574354896,SPCC1322.13,0.5453249071591201,phosphoribosylaminoimidazole carboxylase Ade6,phosphoribosylaminoimidazole carboxylase Ade6
360,mug99,-0.17948620071000496,0.14304007722774212,SPAC1610.04,0.5453249071591201,mitochondrial conserved fungal membrane protein...,mitochondrial conserved fungal membrane protein...
6727,cbh1-antisense-1,0.17948620071000496,0.14304007722774212,SPNCRNA.990,0.5453249071591201,antisense RNA (predicted),CENP-B homolog Cbh1
2723,qcr6,-0.1794480284001985,0.1431265409595101,SPBC16C6.08c,0.5453416655251976,ubiquinol-cytochrome-c reductase complex subuni...,ubiquinol-cytochrome-c reductase complex subuni...
2364,exo70,-0.17933351147077908,0.14338616724323194,SPBC106.20,0.5454099968344642,exocyst complex subunit Exo70,exocyst complex subunit Exo70
1044,pho842,0.17929533916097262,0.1434727877301194,SPAC23D3.12,0.5454099968344642,plasma membrane inorganic phosphate transmembra...,plasma membrane inorganic phosphate transmembra...
2311,agl1,0.17929533916097262,0.1434727877301194,SPAPB24D3.10c,0.5454099968344642,maltose alpha-glucosidase Agl1,maltose alpha-glucosidase Agl1
1459,img1,-0.17929533916097262,0.1434727877301194,SPAC343.02,0.5454099968344642,mitochondrial ribosomal protein subunit L19,mitochondrial ribosomal protein subunit L19
3552,rpl2101,0.1792189945413597,0.14364614634544054,SPBC365.03c,0.5457567995800184,60S ribosomal protein L21,60S ribosomal protein L21
1945,ost2,-0.17910447761194026,0.14390647850485097,SPAC6F6.05,0.5464334569512769,oligosaccharyltransferase epsilon subunit Ost2,oligosaccharyltransferase epsilon subunit Ost2
1930,tom20,-0.17898996068252088,0.14416716395987866,SPAC6F12.07,0.5471106821892597,mitochondrial TOM complex subunit Tom20,mitochondrial TOM complex subunit Tom20
5655,SPNCRNA.1433,-0.17895178837271442,0.14425413766285622,SPNCRNA.1433,0.5471282789781277,intergenic RNA (predicted),intergenic RNA (predicted)
413,gna1,-0.17891361606290795,0.14434115065617373,SPAC16E8.03,0.5471460046265114,glucosamine-phosphate N-acetyltransferase,glucosamine-phosphate N-acetyltransferase
5098,thp1,-0.17872275451387562,0.14477680528600875,SPCC965.05c,0.5484845331388416,uracil DNA N-glycosylase Thp1,uracil DNA N-glycosylase Thp1
5989,SPNCRNA.231,0.17857625858322543,0.14511185948164426,SPNCRNA.231,0.5494406303450291,"non-coding RNA, centromeric (predicted)","non-coding RNA, centromeric (predicted)"
1854,SPAC644.09,-0.17849372065503682,0.14530088926150797,SPAC644.09,0.5498430575983602,pyridoxal phosphate homeostasis protein,pyridoxal phosphate homeostasis protein
4044,dsc1,-0.1783792037256174,0.1455634629739664,SPBC947.10,0.5502100178964772,Golgi Dsc E3 ligase complex subunit Dsc1,Golgi Dsc E3 ligase complex subunit Dsc1
5362,SPNCRNA.1169,-0.1783792037256174,0.1455634629739664,SPNCRNA.1169,0.5502100178964772,intergenic RNA (predicted),intergenic RNA (predicted)
2179,cyk3,-0.1783028591060045,0.1457387092113368,SPAC9G1.06c,0.5505592511138904,Nebulin-family actin filament anchoring protein...,Nebulin-family actin filament anchoring protein...
1767,sgf11,-0.17826468679619803,0.14582639148499632,SPAC57A10.14,0.550577483760114,SAGA complex deubiquitinating submodule subunit...,SAGA complex deubiquitinating submodule subunit...
3169,arx1,0.1780738252471657,0.14626539475268605,SPBC23E6.05,0.5513516437064638,"ribosomal export complex protein Arx1, peptidas...","ribosomal export complex protein Arx1, peptidas..."
3659,SPBC4.02c,0.17803565293735923,0.14635331384723102,SPBC4.02c,0.5513516437064638,rRNA 2'-O-methyltransferase fibrillarin-like,rRNA 2'-O-methyltransferase fibrillarin-like
6590,SPNCRNA.865,-0.17803565293735923,0.14635331384723102,SPNCRNA.865,0.5513516437064638,antisense RNA (predicted),antisense RNA (predicted)
3737,mak5,0.17799748062755275,0.14644127244247,SPBC4F6.07c,0.5513516437064638,ATP-dependent RNA helicase Mak5,ATP-dependent RNA helicase Mak5
1927,tvp15,-0.17795930831774626,0.14652927054712042,SPAC6F12.04,0.5513516437064638,COPI-coated vesicle associated protein,COPI-coated vesicle associated protein
5709,SPNCRNA.1483,0.17795930831774626,0.14652927054712042,SPNCRNA.1483,0.5513516437064638,intergenic RNA (predicted),intergenic RNA (predicted)
4120,ysa1,-0.17788296369813336,0.1467053853195062,SPBP35G2.12,0.5517019159298917,"ADP-ribose diphosphatase, NudF subfamily Ysa1","ADP-ribose diphosphatase, NudF subfamily Ysa1"
3734,rpl2502,-0.17780661907852044,0.14688165823405133,SPBC4F6.04,0.5520523862925741,60S ribosomal protein L25,60S ribosomal protein L25
4868,bxi1,-0.17776844676871395,0.14696985401638654,SPCC576.04,0.5520716110451602,BAX inhibitor family protein Bxi1,BAX inhibitor family protein Bxi1
5602,SPNCRNA.1385,-0.17769210214910103,0.1471463642746542,SPNCRNA.1385,0.55242236757349,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
6654,SPNCRNA.923,-0.17757758521968162,0.1474114265263498,SPNCRNA.923,0.5526065146298109,intergenic RNA (predicted),intergenic RNA (predicted)
2967,lcf1,0.17753941290987515,0.1474998598087799,SPBC18H10.02,0.5526065146298109,long-chain-fatty-acid-CoA ligase Lcf1,long-chain-fatty-acid-CoA ligase Lcf1
6050,SPNCRNA.297,0.17751024234993865,0.14756746555925032,SPNCRNA.297,0.5526065146298109,non-coding RNA (predicted),non-coding RNA (predicted)
6046,SPNCRNA.292,0.17747556281154261,0.1476478690341325,SPNCRNA.292,0.5526065146298109,non-coding RNA (predicted),non-coding RNA (predicted)
5086,elp2,0.17742489598045574,0.1477653973730636,SPCC895.06,0.5526065146298109,elongator complex WD repeat protein Elp2,elongator complex WD repeat protein Elp2
5143,opy1,-0.17734855136084285,0.14794262060003907,SPCPB16A4.02c,0.5526065146298109,pleckstrin homology domain protein Opy1,pleckstrin homology domain protein Opy1
6614,slx4-antisense-1,-0.17731037905103636,0.14803129169473025,SPNCRNA.887,0.5526065146298109,antisense RNA (predicted),structure-specific endonuclease subunit Slx4
1740,SPAC56E4.07,0.17731037905103636,0.14803129169473025,SPAC56E4.07,0.5526065146298109,N-acetyltransferase,N-acetyltransferase
5676,SPNCRNA.1452,0.17723403443142344,0.14820875288975918,SPNCRNA.1452,0.5526065146298109,intergenic RNA (predicted),intergenic RNA (predicted)
5192,SPNCRNA.1014,-0.17719586212161698,0.14829754300738118,SPNCRNA.1014,0.5526065146298109,intergenic RNA (predicted),intergenic RNA (predicted)
4385,hnt1,-0.17719586212161698,0.14829754300738118,SPCC1442.14c,0.5526065146298109,adenosine 5'-monophosphoramidase,adenosine 5'-monophosphoramidase
1245,cdc8,-0.17719586212161698,0.14829754300738118,SPAC27F1.02c,0.5526065146298109,tropomyosin,tropomyosin
2563,rns1,-0.17719586212161698,0.14829754300738118,SPBC13G1.14c,0.5526065146298109,"exon junction complex subunit, RNA-binding prot...","exon junction complex subunit, RNA-binding prot..."
6724,SPNCRNA.988,-0.17716916189589738,0.14835967224974908,SPNCRNA.988,0.5526065146298109,intergenic RNA (predicted),intergenic RNA (predicted)
6647,SPNCRNA.917,0.17711259344148034,0.1484913665863818,SPNCRNA.917,0.5527484809697025,intergenic RNA (predicted),intergenic RNA (predicted)
5817,sec2302-antisense-1,-0.17708134519219756,0.1485641515443023,SPNCRNA.1586,0.5527484809697025,antisense RNA (predicted),COPII cargo receptor subunit Sec23b
3617,dip2,0.17704317288239108,0.148653100480056,SPBC3D6.12,0.5527699231617079,U3 snoRNA associated protein Dip2,U3 snoRNA associated protein Dip2
1208,pcf2,-0.17696682826277815,0.14883111753846281,SPAC26H5.03,0.5529011669489264,"histone H3-H4 chaperone, CAF assembly factor (C...","histone H3-H4 chaperone, CAF assembly factor (C..."
806,isp3,0.17689048364316523,0.1490092935701614,SPAC1F8.05,0.5529011669489264,spore wall structural constituent Isp3,spore wall structural constituent Isp3
5982,SPNCRNA.222,0.17688368906796717,0.14902515871918798,SPNCRNA.222,0.5529011669489264,non-coding RNA (predicted),non-coding RNA (predicted)
