,gene,correlation,p-value,systematic_names,p-value adj,function,sense function
5804,SPBC15D4.09c-antisense-1,0.20526470514951117,0.12216982244970488,SPNCRNA.1574,823.0580938436618,antisense RNA (predicted),cystathionine gamma-synthase Met3
525,ysh1,-0.20526470514951117,0.12216982244970488,SPAC17G6.16c,823.0580938436618,mRNA cleavage and polyadenylation specificity f...,mRNA cleavage and polyadenylation specificity f...
6416,SPNCRNA.706,0.20480315956755304,0.12303022695140287,SPNCRNA.706,828.8546389716012,antisense RNA (predicted),antisense RNA (predicted)
848,SPAC212.09c,-0.20471504953990652,0.12319500206630736,SPAC212.09c,829.9647289207127,"pseudogene, malic enzyme with 2 frameshifts","pseudogene, malic enzyme with 2 frameshifts"
392,mis6,-0.20471085045116144,0.12320285899177136,SPAC1687.20c,830.0176610275637,"CENP-I ortholog, inner centromere connector Mis6","CENP-I ortholog, inner centromere connector Mis6"
4069,mcs2,-0.2046185413347698,0.12337567499240125,SPBP16F5.02,831.1819224238072,transcription factor TFIIH complex cyclin Mcs2,transcription factor TFIIH complex cyclin Mcs2
3622,hsp16,0.20458777162930591,0.12343332122427092,SPBC3E7.02c,831.5702850879131,heat shock protein Hsp16,heat shock protein Hsp16
2065,ytm1,0.20443392310198652,0.12372185929711162,SPAC890.04c,833.5141660846409,ribosome biogenesis WD repeat WDR12/Ytm1 protein,ribosome biogenesis WD repeat WDR12/Ytm1 protein
959,ppk8,-0.20437238369105878,0.12383741782552554,SPAC22G7.08,834.2926838905656,serine/threonine protein kinase Ppk8,serine/threonine protein kinase Ppk8
760,SPAC1F12.03c,-0.20437238369105878,0.12383741782552554,SPAC1F12.03c,834.2926838905656,unknown,unknown
5826,rpl1801-antisense-1,-0.20434294158993485,0.12389273309230489,SPNCRNA.1594,834.6653428428581,antisense RNA (predicted),60S ribosomal protein L18
3123,SPBC21B10.08c,0.20434161398559492,0.12389522781235192,SPBC21B10.08c,834.6821497718149,antibiotic biosynthesis monooxygenase-like domain,antibiotic biosynthesis monooxygenase-like domain
1143,dia4,-0.20412622604734781,0.12430047157345317,SPAC25B8.06c,837.412276990354,mitochondrial serine-tRNA ligase,mitochondrial serine-tRNA ligase
4400,cek1,-0.20397237752002842,0.12459054675282005,SPCC1450.11c,839.3665134737487,serine/threonine protein kinase Cek1,serine/threonine protein kinase Cek1
1157,smp1,-0.20388006840363682,0.12476483823431257,SPAC25B8.20,840.5407151845639,Schizosaccharomyces specific microprotein Smp1,Schizosaccharomyces specific microprotein Smp1
1027,alg1,-0.20366468046538966,0.12517223762953308,SPAC23C4.14,843.2853649101644,mannosyltransferase complex subunit Alg1,mannosyltransferase complex subunit Alg1
5538,SPNCRNA.1327,-0.20366468046538966,0.12517223762953308,SPNCRNA.1327,843.2853649101644,intergenic RNA (predicted),intergenic RNA (predicted)
915,rer1,-0.2036339107599258,0.12523051980266628,SPAC22E12.05c,843.6780119105628,Rer1 family protein,Rer1 family protein
5867,utp4-antisense-1,0.2036042413943996,0.1252867372622792,SPNCRNA.1632,844.0567489359751,antisense RNA (predicted),U3 snoRNP-associated WD repeat protein Utp4
1443,rmp1,-0.2035108319380703,0.12546385429947235,SPAC323.08,845.2499864155452,RNase MRP subunit Rmp1/NEPRO,RNase MRP subunit Rmp1/NEPRO
1700,vps26,-0.20348006223260645,0.12552223939415869,SPAC4G9.13c,845.6433267984471,retromer complex arrestin related endocytic ada...,retromer complex arrestin related endocytic ada...
2594,bot1,-0.20344929252714256,0.12558064508480257,SPBC14C8.16c,846.036805936315,mitochondrial ribosomal protein subunit S45,mitochondrial ribosomal protein subunit S45
528,urh2,0.2034185228216787,0.12563907137528413,SPAC17G8.02,846.4304238552892,uridine ribohydrolase Urh2,uridine ribohydrolase Urh2
3514,crb2,-0.20329544399982316,0.12587298261316004,SPBC342.05,848.0062838648593,BRCT and tudor domain DNA checkpoint protein Crb2,BRCT and tudor domain DNA checkpoint protein Crb2
2597,SPBC14F5.01,-0.20323390458889543,0.125990061931944,SPBC14F5.01,848.7950472355068,"DUF4504 family protein, human C1orf74 ortholog","DUF4504 family protein, human C1orf74 ortholog"
4066,SPBCPT2R1.07c,-0.20310873608440908,0.12622845081919995,SPBCPT2R1.07c,850.40107316895,pseudogene malic enzyme,pseudogene malic enzyme
5782,SPNCRNA.1553,0.20308005606157606,0.12628312126871485,SPNCRNA.1553,850.7693879873319,intergenic RNA (predicted),intergenic RNA (predicted)
4821,rix1,-0.20304928635611216,0.12634179505957993,SPCC4G3.18,851.16467331639,Rix1 complex Armadillo-type fold Rix1,Rix1 complex Armadillo-type fold Rix1
1876,sdh6,-0.20298774694518443,0.12645920459577506,SPAC664.12c,851.9556613617366,mitochondrial succinate dehydrogenase assembly ...,mitochondrial succinate dehydrogenase assembly ...
3913,ura5,-0.20298774694518443,0.12645920459577506,SPBC725.15,851.9556613617366,orotate phosphoribosyltransferase Ura5,orotate phosphoribosyltransferase Ura5
5709,SPNCRNA.1483,0.20295697723972053,0.12651794034883956,SPNCRNA.1483,852.3513641301322,intergenic RNA (predicted),intergenic RNA (predicted)
6489,ctr1-antisense-1,-0.20292620753425666,0.12657669676370342,SPNCRNA.772,852.7472060970699,"antisense RNA (predicted), possible alternative...",telomerase regulatory factor Ctr1
3693,nat1,-0.2028646681233289,0.12669427159428825,SPBC418.02,853.53930773072,NatA N-acetyltransferase complex regulatory sub...,NatA N-acetyltransferase complex regulatory sub...
3129,kgd4,-0.20283389841786503,0.12675309001773635,SPBC21B10.14,853.9355674494898,mitochondrial alpha-ketoglutarate dehydrogenase...,mitochondrial alpha-ketoglutarate dehydrogenase...
5725,SPNCRNA.1499,0.20281361621785196,0.12679187215468443,SPNCRNA.1499,854.196842706109,intergenic RNA (predicted),intergenic RNA (predicted)
736,vma3,-0.20280312871240114,0.12681192911843833,SPAC1B3.14,854.331966470919,V-type ATPase V0 subunit c (proteolipid subunit),V-type ATPase V0 subunit c (proteolipid subunit)
2390,mei3,0.20268124857636233,0.12704519658352903,SPBC119.04,855.9034893832351,meiosis inducing protein Mei3,meiosis inducing protein Mei3
3604,mge1,0.20268004989054567,0.12704749237099722,SPBC3B9.19,855.9189561034083,mitochondrial [2Fe-2S] cluster assembly and pro...,mitochondrial [2Fe-2S] cluster assembly and pro...
6267,ctr1-antisense-2,-0.2026492801850818,0.12710643491587004,SPNCRNA.557,856.3160520282164,antisense RNA (predicted),telomerase regulatory factor Ctr1
2260,ost3,-0.20255697106869017,0.12728338676836018,SPAPB17E12.11,857.5081766584425,oligosaccharyltransferase gamma subunit Ost3,oligosaccharyltransferase gamma subunit Ost3
2169,plr1,0.20246466195229854,0.1274605250286024,SPAC9E9.11,858.7015571176943,pyridoxal reductase Plr1,pyridoxal reductase Plr1
3587,cwf28,0.20237235283590693,0.12763784980060638,SPBC3B9.02c,859.8961941066852,splicing factor Cwf28,splicing factor Cwf28
6658,ain1-antisense-1,0.20232744902792676,0.12772417697256563,SPNCRNA.927,860.4777802641747,antisense RNA (predicted),alpha-actinin
3753,prt1,-0.20224927401405143,0.12787457313898318,SPBC530.05,861.4909992373297,DNA-binding transcription factor,DNA-binding transcription factor
5363,SPNCRNA.117,0.20216256752691997,0.1280415391578429,SPNCRNA.117,862.6158493063875,non-coding RNA (predicted),non-coding RNA (predicted)
5688,SPNCRNA.1464,-0.20209542548673204,0.1281709442261709,SPNCRNA.1464,863.4876512517134,intergenic RNA (predicted),intergenic RNA (predicted)
1429,gcv1,0.20200311637034044,0.1283490160838299,SPAC31G5.14,864.687321356762,glycine decarboxylase T subunit,glycine decarboxylase T subunit
4813,rhp42,0.20191080725394878,0.1285272749721801,SPCC4G3.10c,865.8882514875775,DNA repair protein Rhp42,DNA repair protein Rhp42
1,pom34,0.2018800375484849,0.1285867361819075,SPAC1002.02,866.2888416575108,nucleoporin Pom34,nucleoporin Pom34
3399,sol1,-0.20184926784302104,0.12864621818816394,SPBC30B4.04c,866.6895719336604,SWI/SNF complex subunit Sol1,SWI/SNF complex subunit Sol1
564,nup132,-0.20172618902116554,0.12888435425512038,SPAC1805.04,868.293894616746,"nucleoporin, WD repeat Nup132","nucleoporin, WD repeat Nup132"
871,csn3,-0.20169541931570167,0.12894394030149434,SPAC222.16c,868.6953258111673,COP9/signalosome complex subunit Csn3,COP9/signalosome complex subunit Csn3
1941,cch1,-0.20166464961023778,0.1290035471673801,SPAC6F6.01,869.0968972666398,plasma membrane calcium ion import channel Cch1,plasma membrane calcium ion import channel Cch1
637,ure2,-0.2016338799047739,0.12906317485660426,SPAC1952.11c,869.4986090089429,nickel-dependent urease Ure2,nickel-dependent urease Ure2
3529,vac8,-0.2015415707883823,0.12924218290256673,SPBC354.14c,870.704586214592,vacuolar protein-membrane adaptor Vac8,vacuolar protein-membrane adaptor Vac8
4660,yta4,0.20148003137745454,0.12936162578669042,SPCC24B10.10c,871.5092729249333,mitochondrial outer membrane ATPase Msp1/Yta4,mitochondrial outer membrane ATPase Msp1/Yta4
1435,SPAC31G5.21,0.20144926167199068,0.12942137849626417,SPAC31G5.21,871.9118269293317,"DUF1754 family, human FAM32A homolog, implicate...","DUF1754 family, human FAM32A homolog, implicate..."
2066,pxr1,0.20135695255559904,0.12960076174087684,SPAC890.05,873.1203318482873,"ribosome biogenesis protein, G-patch domain, PI...","ribosome biogenesis protein, G-patch domain, PI..."
615,ypt3,0.20120310402827968,0.12990015109726466,SPAC18G6.03,875.137317942272,Rab11 family GTPase Ypt3,Rab11 family GTPase Ypt3
3116,tor2,-0.20111079491188805,0.1300800352481705,SPBC216.07c,876.3491974669246,TORC1 serine/threonine protein kinase Tor2,TORC1 serine/threonine protein kinase Tor2
429,tam5,-0.20104925550096028,0.13020006246941712,SPAC16E8.18c,877.1578208564631,Schizosaccharomyces specific protein Tam5,Schizosaccharomyces specific protein Tam5
5444,SPNCRNA.1242,0.20090776748598713,0.13047633953481386,SPNCRNA.1242,879.019099446041,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
1413,dcc1,-0.20086463726817702,0.13056064584734078,SPAC31A2.15c,879.5870710735348,Ctf18 RFC-like complex subunit Dcc1,Ctf18 RFC-like complex subunit Dcc1
3898,SPBC713.13,0.20083386756271318,0.1306208162835993,SPBC713.13,879.9924393026085,unknown,unknown
5309,SPNCRNA.1120,-0.20074464599422798,0.1307954081920755,SPNCRNA.1120,881.1686649900126,intergenic RNA (predicted),intergenic RNA (predicted)
1769,SPAC57A7.05,-0.2005569402135383,0.13116329234987156,SPAC57A7.05,883.6471005610847,transmembrane transporter,transmembrane transporter
312,SPAC1556.06.1,-0.2005261705080744,0.13122367222016665,SPAC1556.06.1,884.0538797472627,unknown,unknown
3875,mss116,0.2005261705080744,0.13122367222016665,SPBC691.04,884.0538797472627,mitochondrial ATP-dependent RNA helicase Mss116,mitochondrial ATP-dependent RNA helicase Mss116
1919,cit1,0.20049540080261052,0.13128407305473602,SPAC6C3.04,884.4608001697566,citrate synthase Cit1,citrate synthase Cit1
3751,bag102,-0.20046463109714666,0.13134449485737051,SPBC530.03c,884.8678618541052,BAG family molecular chaperone regulator Bag102,BAG family molecular chaperone regulator Bag102
428,SPAC16E8.18,-0.20046463109714666,0.13134449485737051,SPAC16E8.18,884.8678618541052,Schizosaccharomyces pombe specific protein,Schizosaccharomyces pombe specific protein
2058,mel1,0.20044468747882516,0.13138366890922984,SPAC869.07c,885.1317774414814,"alpha-galactosidase, melibiase","alpha-galactosidase, melibiase"
1414,gef2,-0.20037232198075502,0.13152588611155752,SPAC31A2.16,886.089894733563,RhoGEF Gef2,RhoGEF Gef2
5176,SPNCRNA.100,-0.20031386349209443,0.13164085713516782,SPNCRNA.100,886.8644545196256,non-coding RNA (predicted),non-coding RNA (predicted)
2929,nup85,-0.2003107825698273,0.13164691852412785,SPBC17G9.04c,886.9052900970494,nucleoporin Nup85,nucleoporin Nup85
3779,rpl1901,0.20021847345343566,0.13182862458335995,SPBC56F2.02,888.129443818096,60S ribosomal protein L19,60S ribosomal protein L19
3196,cdc14,-0.20021847345343566,0.13182862458335995,SPBC24C6.07,888.129443818096,SIN component Cdc14,SIN component Cdc14
4327,spf30,0.20021847345343566,0.13182862458335995,SPCC1281.02c,888.129443818096,splicing factor Spf30,splicing factor Spf30
2276,ypt71,-0.20018770374797176,0.13188923526900387,SPAPB1A10.10c,888.537778007279,GTPase Ypt71,GTPase Ypt71
6579,SPNCRNA.855,-0.2001569340425079,0.13194986696056693,SPNCRNA.855,888.9462537133394,intergenic RNA (predicted),intergenic RNA (predicted)
4518,hrr1,-0.2001569340425079,0.13194986696056693,SPCC1739.03,888.9462537133394,RNAi-mediated heterochromatin assembly helicase...,RNAi-mediated heterochromatin assembly helicase...
656,usp101,0.19988000669333303,0.13249649807437014,SPAC19A8.13,892.6289075270316,U1 snRNP-associated protein Usp101,U1 snRNP-associated protein Usp101
118,vma4,-0.19988000669333303,0.13249649807437014,SPAC11E3.07,892.6289075270316,V-type ATPase V1 subunit E,V-type ATPase V1 subunit E
3092,gfh1,-0.19988000669333303,0.13249649807437014,SPBC211.06,892.6289075270316,gamma tubulin complex GCP4 subunit Gfh1,gamma tubulin complex GCP4 subunit Gfh1
1997,ahk1,-0.19972615816601363,0.1328009183789651,SPAC7D4.03c,894.6797871190879,MAP kinase cascade scaffold protein Ahk1,MAP kinase cascade scaffold protein Ahk1
42,SPAC105.03c,-0.1995415399332304,0.13316691784883097,SPAC105.03c,897.1455255475743,DNA-binding transcription factor,DNA-binding transcription factor
3324,isp4,0.1995415399332304,0.13316691784883097,SPBC29B5.02c,897.1455255475743,plasma membrane OPT oligopeptide transmembrane ...,plasma membrane OPT oligopeptide transmembrane ...
958,ime4,-0.1995415399332304,0.13316691784883097,SPAC22G7.07c,897.1455255475743,mRNA (N6-adenosine)-methyltransferase Ime4,mRNA (N6-adenosine)-methyltransferase Ime4
3681,stn1,-0.19944923081683877,0.13335020218171412,SPBC409.12c,898.380312098208,telomere cap complex subunit Stn1,telomere cap complex subunit Stn1
2590,rpb8,-0.199387691405911,0.13347249721253565,SPBC14C8.12,899.2042137208526,"DNA-directed RNA polymerase I, II and III subun...","DNA-directed RNA polymerase I, II and III subun..."
955,pan2,-0.199387691405911,0.13347249721253565,SPAC22G7.04,899.2042137208526,PAN complex (poly(A)-specific ribonuclease) ubi...,PAN complex (poly(A)-specific ribonuclease) ubi...
1461,gid7,-0.19935692170044714,0.13353367638188465,SPAC343.04c,899.6163777847569,GID complex WD repeat subunit Gid7,GID complex WD repeat subunit Gid7
4727,rhp16,-0.19932615199498327,0.13359487665886502,SPCC330.01c,900.0286840507737,"DNA translocase/ubiquitin protein ligase E3, hu...","DNA translocase/ubiquitin protein ligase E3, hu..."
5623,fan1-antisense-1,-0.1991723034676639,0.1339011947895615,SPNCRNA.1404,902.0923492972759,antisense RNA (predicted),DNA repair protein Fan1
1620,pts1,-0.1991415337622,0.13396252179111062,SPAC4A8.13c,902.5055093067123,20S proteasome complex subunit beta 5,20S proteasome complex subunit beta 5
6163,SPNCRNA.432,0.19911076405673617,0.1340238699265416,SPNCRNA.432,902.9188116951109,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
4501,skb15,0.19911076405673617,0.1340238699265416,SPCC16C4.08c,902.9188116951109,p21 activated protein kinase inhibitor Skb15,p21 activated protein kinase inhibitor Skb15
5103,SPCC965.10,-0.1990799943512723,0.13408523919960075,SPCC965.10,903.3322564877102,DNA-binding transcription factor,DNA-binding transcription factor
3385,csi1,0.1990492246458084,0.1341466296140332,SPBC2G2.14,903.7458437097417,mitotic centromere-SPB clustering protein Csi1,mitotic centromere-SPB clustering protein Csi1
1713,SPAC4H3.06,-0.19895691552941677,0.13433092774300448,SPAC4H3.06,904.9874602046211,"human REX1BD ortholog, implicated in DNA repair","human REX1BD ortholog, implicated in DNA repair"
5755,tri1-antisense-1,-0.19895691552941677,0.13433092774300448,SPNCRNA.1528,904.9874602046211,antisense RNA (predicted),"triman, ribonuclease involved in priRNA formati..."
473,mnr2,0.19889537611848904,0.13445389893779774,SPAC17A2.14,905.8159171439434,vacuolar CorA family magnesium ion transmembran...,vacuolar CorA family magnesium ion transmembran...
1982,puf4,-0.19886460641302517,0.1345154162790581,SPAC6G9.14,906.2303594720145,pumilio family RNA-binding protein Puf4,pumilio family RNA-binding protein Puf4
6665,rpl1002-antisense-1,0.19884859909789698,0.13454742779816137,SPNCRNA.933,906.4460210762131,antisense RNA (predicted),60S ribosomal protein L10
3388,psu2,0.1987445843771794,0.13475557661623572,SPBC2G2.17c,907.84831966358,cell wall beta-glucosidase Psu2,cell wall beta-glucosidase Psu2
4784,hem12,0.19874152759116964,0.134761697357063,SPCC4B3.05c,907.8895550945334,uroporphyrinogen decarboxylase Hem12,uroporphyrinogen decarboxylase Hem12
3314,ort1,-0.19855690935838638,0.13513175452371048,SPBC29A3.11c,910.3826302262376,"mitochondrial carrier, ornithine Ort1","mitochondrial carrier, ornithine Ort1"
2110,SPAC9.08c,0.19855690935838638,0.13513175452371048,SPAC9.08c,910.3826302262376,steroid reductase,steroid reductase
5313,SPNCRNA.1124,-0.1985261396529225,0.13519350491349091,SPNCRNA.1124,910.7986426021882,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
6625,ace2-antisense-1,-0.1985261396529225,0.13519350491349091,SPNCRNA.897,910.7986426021882,antisense RNA (predicted),DNA-binding transcription factor Ace2
4001,hfi1,-0.1985261396529225,0.13519350491349091,SPBC887.18c,910.7986426021882,SAGA complex subunit Hfi1/Ada1,SAGA complex subunit Hfi1/Ada1
2123,rlc1,0.198403060831067,0.1354407185959583,SPAC926.03,912.464121180971,myosin II regulatory light chain Rlc1,myosin II regulatory light chain Rlc1
1887,srb8,-0.198403060831067,0.1354407185959583,SPAC688.08,912.464121180971,mediator complex subunit Med12,mediator complex subunit Med12
1586,pol1,-0.19837229112560315,0.1355025750660319,SPAC3H5.06c,912.8808482198568,DNA polymerase alpha catalytic subunit,DNA polymerase alpha catalytic subunit
551,ddb1,-0.19834152142013925,0.1355644527633325,SPAC17H9.10c,913.2977182665711,Cul4-RING E3 complex WD repeat protein subunit ...,Cul4-RING E3 complex WD repeat protein subunit ...
6440,SPAC10F6.15-antisense-1,0.19834152142013925,0.1355644527633325,SPNCRNA.728,913.2977182665711,antisense RNA (predicted),UPF0300 family protein 1
4675,SPCC285.05,-0.19831075171467538,0.1356263516915808,SPCC285.05,913.7147313461799,purine nucleoside transmembrane transporter,purine nucleoside transmembrane transporter
872,SPAC222.17,0.19824921230374762,0.1357502132557967,SPAC222.17,914.5491867043023,conserved fungal protein,conserved fungal protein
749,erd101,-0.19824921230374762,0.1357502132557967,SPAC1D4.05c,914.5491867043023,Erd1 homolog,Erd1 homolog
5351,SPNCRNA.1159,-0.19821844259828378,0.13581217589919997,SPNCRNA.1159,914.9666290329102,intergenic RNA (predicted),intergenic RNA (predicted)
490,rec25,-0.19821816189702973,0.13581274126049728,SPAC17A5.18c,914.9704378719701,meiotic recombination protein Rec25,meiotic recombination protein Rec25
4927,SPCC622.04,-0.1981876728928199,0.13587415978842218,SPCC622.04,915.3842144946002,dubious,dubious
5759,SPNCRNA.1532,0.19812613348189215,0.1359981913191836,SPNCRNA.1532,916.2198149173398,intergenic RNA (predicted),intergenic RNA (predicted)
6014,SPNCRNA.260,-0.19812613348189215,0.1359981913191836,SPNCRNA.260,916.2198149173398,non-coding RNA (predicted),non-coding RNA (predicted)
2618,trp1,-0.19800305466003665,0.13624650949393477,SPBC1539.09c,917.8927344606385,"anthranilate synthase component II, multifuncti...","anthranilate synthase component II, multifuncti..."
4394,rox3,-0.19797228495457278,0.1363086422078582,SPCC1450.05c,918.3113225543408,mediator complex subunit Med19,mediator complex subunit Med19
6188,SPNCRNA.460,0.1979711368117714,0.13631096104373405,SPNCRNA.460,918.3269445516363,non-coding RNA (predicted),non-coding RNA (predicted)
2617,arf6,0.19791074554364502,0.1364329714659473,SPBC1539.08,919.1489287660869,"ADP-ribosylation factor, Arf family Arf6","ADP-ribosylation factor, Arf family Arf6"
6525,ypt3-antisense-1,-0.19789664915130542,0.1364614626617063,SPNCRNA.805,919.3408739519153,antisense RNA (predicted),Rab11 family GTPase Ypt3
4915,rng3,-0.19784920613271725,0.13655738585573315,SPCC613.04c,919.9871085100742,UCS-domain protein Rng3,UCS-domain protein Rng3
6611,SPNCRNA.884,-0.19778766672178952,0.13668188540684997,SPNCRNA.884,920.8258619859482,unknown,unknown
1570,orc3,-0.19760304848900626,0.13705589532427562,SPAC3H1.01c,923.3455667996449,origin recognition complex subunit Orc3,origin recognition complex subunit Orc3
3986,noc3,-0.19754150907807852,0.13718073581672124,SPBC887.03c,924.186617197251,Noc2p-Noc3p complex subunit Noc3,Noc2p-Noc3p complex subunit Noc3
1375,sec72,-0.19751073937261462,0.1372431880520664,SPAC30.01c,924.6073579067713,Arf GEF Sec72,Arf GEF Sec72
1812,otg1,-0.19744919996168686,0.1373681565194617,SPAC5H10.12c,925.4492704716134,"alpha-1,3-galactosyltransferase Otg1","alpha-1,3-galactosyltransferase Otg1"
3417,SPBC30D10.14,-0.19738766055075913,0.137493210340399,SPBC30D10.14,926.291758063268,dienelactone hydrolase family,dienelactone hydrolase family
6436,prp22-antisense-1,0.19735689084529526,0.13755576926766763,SPNCRNA.724,926.7132175562768,antisense RNA (predicted),ATP-dependent RNA helicase Prp22
1524,trk1,-0.19726458172890365,0.13774357416091246,SPAC3F10.02c,927.9784591220672,plasma membrane potassium ion transmembrane tra...,plasma membrane potassium ion transmembrane tra...
4386,cox18,-0.19717227261251202,0.137931571298683,SPCC1442.15c,929.2449958392274,mitochondrial inner membrane insertase Cox18,mitochondrial inner membrane insertase Cox18
2101,SPAC8F11.08c,-0.19711073320158426,0.13805700957546793,SPAC8F11.08c,930.0900735099275,ER membrane associated esterase/lipase,ER membrane associated esterase/lipase
3659,SPBC4.02c,0.1970799634961204,0.13811976078037969,SPBC4.02c,930.5128283774179,rRNA 2'-O-methyltransferase fibrillarin-like,rRNA 2'-O-methyltransferase fibrillarin-like
951,shf1,-0.1970799634961204,0.13811976078037969,SPAC22F8.12c,930.5128283774179,histone H2B-K119 ubiquitin ligase complex (HULC...,histone H2B-K119 ubiquitin ligase complex (HULC...
5163,atp8,0.1970772135538607,0.13812537000588135,SPMIT.09,930.5506177296227,F1-FO ATP synthase subunit 8,F1-FO ATP synthase subunit 8
5100,gst2,0.1969568846742649,0.13837097946261231,SPCC965.07c,932.2052886396192,glutathione S-transferase Gst2,glutathione S-transferase Gst2
6153,prl42,0.19692611496880102,0.13843383761718953,SPNCRNA.42,932.6287640270058,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
1107,cyt2,0.1968030361469455,0.13868548428172928,SPAC24C9.02c,934.3241076060101,cytochrome c1 heme lyase Cyt2,cytochrome c1 heme lyase Cyt2
543,mtl1,-0.19677226644148163,0.13874844947776765,SPAC17H9.02,934.7483041317207,MTREC (exosome adaptor) complex RNA helicase su...,MTREC (exosome adaptor) complex RNA helicase su...
2155,SPAC977.15,0.19671072703055387,0.1388744441313979,SPAC977.15,935.5971301132276,"dienelactone hydrolase family, implicated in ce...","dienelactone hydrolase family, implicated in ce..."
236,aps1,0.1964645693868429,0.13937928010385614,SPAC13G6.14,938.9982100596789,"diadenosine 5',5'''-p1,p6-hexaphosphate hydrola...","diadenosine 5',5'''-p1,p6-hexaphosphate hydrola..."
5543,clr3-antisense-1,0.19643379968137903,0.13944248111356608,SPNCRNA.1331,939.4239952620946,antisense RNA (predicted),histone deacetylase (class II) Clr3
5638,mrps17-antisense-1,-0.19637226027045127,0.139568947515305,SPNCRNA.1418,940.2759994106098,antisense RNA (predicted),mitochondrial ribosomal protein subunit S17
1018,les1,-0.1963107208595235,0.13969549978448692,SPAC23C4.05c,941.1285820480883,nuclear bridge Ish domain protein Les1,nuclear bridge Ish domain protein Les1
6319,SPAC5H10.12c-antisense-1,0.19627995115405963,0.13975880812849634,SPNCRNA.616,941.5550903616798,antisense RNA (predicted),"alpha-1,3-galactosyltransferase Otg1"
4129,spe2,-0.19627995115405963,0.13975880812849634,SPBP4H10.05c,941.5550903616798,S-adenosylmethionine decarboxylase proenzyme Spe2,S-adenosylmethionine decarboxylase proenzyme Spe2
2189,cmk1,-0.19621841174313187,0.13988548925359715,SPACUNK12.02c,942.4085411014839,calcium/calmodulin-dependent protein kinase Cmk1,calcium/calmodulin-dependent protein kinase Cmk1
468,csx1,0.19612610262674027,0.14007567208865607,SPAC17A2.09c,943.6898028612759,RNA-binding protein Csx1,RNA-binding protein Csx1
3401,ips1,0.19612610262674027,0.14007567208865607,SPBC30B4.06c,943.6898028612759,mitochondrial GIDA family tRNA uridine 5-carbox...,mitochondrial GIDA family tRNA uridine 5-carbox...
1320,mns1,-0.1960953329212764,0.14013910935423082,SPAC2E1P5.01c,944.117179719453,"mannosyl-oligosaccharide 1,2-alpha-mannosidase","mannosyl-oligosaccharide 1,2-alpha-mannosidase"
6552,SPNCRNA.83,0.19603602353297916,0.14026144695706505,SPNCRNA.83,944.9413681497473,unknown,unknown
662,bgs3,-0.19603379351034864,0.14026604838806922,SPAC19B12.03,944.9723679904223,"cell wall 1,3-beta-glucan synthase catalytic su...","cell wall 1,3-beta-glucan synthase catalytic su..."
4903,mgl1,0.19603379351034864,0.14026604838806922,SPCC5E4.05c,944.9723679904223,mitochondrial acylglycerol lipase Mgl1,mitochondrial acylglycerol lipase Mgl1
1891,SPAC688.12c,-0.19600302380488477,0.1403295501636144,SPAC688.12c,945.4001794522702,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
442,qcr8,-0.19597225409942087,0.14039307344976307,SPAC1782.07,945.8281358310538,ubiquinol-cytochrome-c reductase complex subunit 7,ubiquinol-cytochrome-c reductase complex subunit 7
5731,SPNCRNA.1504,-0.19587994498302924,0.14058377240820294,SPNCRNA.1504,947.1128747140632,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
2296,rpc17,-0.19581840557210148,0.14071101266684702,SPAPB1E7.10,947.9700923365484,DNA-directed RNA polymerase III complex subunit...,DNA-directed RNA polymerase III complex subunit...
3077,rtp1,-0.19575686616117377,0.14083833905514911,SPBC20F10.08c,948.8278902145396,RNA polymerase II nuclear import protein Rtp1,RNA polymerase II nuclear import protein Rtp1
5985,SPNCRNA.228,-0.19554147822292664,0.14128466010446808,SPNCRNA.228,951.8347551238014,non-coding RNA (predicted),non-coding RNA (predicted)
5705,SPNCRNA.148,-0.195528172171598,0.1413122671866876,SPNCRNA.148,952.0207440367144,non-coding RNA (predicted),non-coding RNA (predicted)
3565,SPBC365.16,0.19551070851746277,0.14134850648560915,SPBC365.16,952.2648881935488,"mitochondrial membrane protein, conserved in ye...","mitochondrial membrane protein, conserved in ye..."
2761,rbk1,0.19547993881199888,0.14141237443542903,SPBC16G5.02c,952.6951665714854,ribokinase Rbk1,ribokinase Rbk1
4935,gdh1,0.19547993881199888,0.14141237443542903,SPCC622.12c,952.6951665714854,NADP-specific glutamate dehydrogenase Gdh1,NADP-specific glutamate dehydrogenase Gdh1
814,fmp40,-0.19538762969560727,0.1416041077331574,SPAC20G4.05c,953.9868737982814,mitochondrial protein adenylyltransferase SelO,mitochondrial protein adenylyltransferase SelO
4568,SPCC18.20,-0.19538691350477283,0.14160559607714066,SPCC18.20,953.9969007716966,dubious,dubious
3567,svf2,-0.1953568599901434,0.14166806199388346,SPBC36B7.02,954.4177336527929,"Svf1 family protein, lipocalin superfamily Svf2","Svf1 family protein, lipocalin superfamily Svf2"
