,gene,correlation,p-value,systematic_names,p-value adj,function,sense function
4991,tmp1,-0.2381128584643848,0.11104120840944307,SPCC70.07c,0.3895822755442181,thymidylate kinase Tmp1,thymidylate kinase Tmp1
3800,pre4,0.2381128584643848,0.11104120840944307,SPBC577.10,0.3895822755442181,"20S proteasome complex subunit beta 7, Pre4","20S proteasome complex subunit beta 7, Pre4"
3095,SPBC215.01,-0.2381128584643848,0.11104120840944307,SPBC215.01,0.3895822755442181,Rab GAP,Rab GAP
4523,SPCC1739.08c,0.2380130042814839,0.11119554311383831,SPCC1739.08c,0.38963404308655664,short chain dehydrogenase,short chain dehydrogenase
1111,aco1,0.2379895158803577,0.11123187053953318,SPAC24C9.06c,0.38963404308655664,aconitate hydratase Aco1,aconitate hydratase Aco1
1779,med13,-0.2379895158803577,0.11123187053953318,SPAC589.02c,0.38963404308655664,mediator complex subunit Med13,mediator complex subunit Med13
3027,yap18,0.23786617329633053,0.11142278200877818,SPBC19F8.03c,0.3896865191833321,ENTH/VHS domain protein,ENTH/VHS domain protein
113,ync13,-0.23786617329633053,0.11142278200877818,SPAC11E3.02c,0.3896865191833321,Munc family exocytic/endocytic regulator Ync13,Munc family exocytic/endocytic regulator Ync13
203,pre9,0.23786617329633053,0.11142278200877818,SPAC13C5.01c,0.3896865191833321,20S proteasome complex subunit alpha 3 Pre9,20S proteasome complex subunit alpha 3 Pre9
4228,rpb6,0.2377428307123034,0.11161394299823904,SPCC1020.04c,0.3897397011157638,"DNA-directed RNA polymerase I, II and III subun...","DNA-directed RNA polymerase I, II and III subun..."
4090,rps1002,0.2377428307123034,0.11161394299823904,SPBP22H7.08,0.3897397011157638,40S ribosomal protein S10,40S ribosomal protein S10
3422,mzm1,-0.2377428307123034,0.11161394299823904,SPBC30D10.21,0.3897397011157638,mitochondrial respiratory chain complex III ass...,mitochondrial respiratory chain complex III ass...
5985,SPNCRNA.228,-0.23761948812827624,0.11180535368886134,SPNCRNA.228,0.3899982022375242,non-coding RNA (predicted),non-coding RNA (predicted)
1555,rpl2301,0.23761948812827624,0.11180535368886134,SPAC3G9.03,0.3899982022375242,60S ribosomal protein L23,60S ribosomal protein L23
5860,SPNCRNA.1626,-0.23737280296022198,0.11218892489678875,SPNCRNA.1626,0.3905161895962081,antisense RNA (predicted),antisense RNA (predicted)
5100,gst2,0.23737280296022198,0.11218892489678875,SPCC965.07c,0.3905161895962081,glutathione S-transferase Gst2,glutathione S-transferase Gst2
5153,xks1,0.23737280296022198,0.11218892489678875,SPCPJ732.02c,0.3905161895962081,xylulose kinase Xks1,xylulose kinase Xks1
3325,rpl26,0.23737280296022198,0.11218892489678875,SPBC29B5.03c,0.3905161895962081,60S ribosomal protein L26,60S ribosomal protein L26
5382,SPNCRNA.1187,-0.23713343006741477,0.11256208312760442,SPNCRNA.1187,0.3912400042269215,"ncRNA (predicted), possible alternative UTR","ncRNA (predicted), possible alternative UTR"
4316,twf1,-0.23712611779216775,0.1125734970777839,SPCC126.06,0.3912400042269215,twinfilin,twinfilin
4143,SPBP4H10.19c,-0.23712611779216775,0.1125734970777839,SPBP4H10.19c,0.3912400042269215,calreticulin/calnexin homolog,calreticulin/calnexin homolog
184,SPAC1327.01c,-0.23700277520814061,0.1127661589842987,SPAC1327.01c,0.39150006606617815,"DNA-binding transcription factor, zf-fungal bin...","DNA-binding transcription factor, zf-fungal bin..."
4863,ade5,0.23700277520814061,0.1127661589842987,SPCC569.08c,0.39150006606617815,phosphoribosylglycinamide formyltransferase,phosphoribosylglycinamide formyltransferase
2558,enp1,-0.23687943262411346,0.11295907167518326,SPBC13G1.09,0.3919650293898657,bystin family U3 and U14 snoRNA associated prot...,bystin family U3 and U14 snoRNA associated prot...
1203,SPAC26F1.11,0.2368082845885159,0.11307046414642928,SPAC26F1.11,0.3921467819692185,dubious,dubious
2691,SPBC1685.12c,0.2363860622880049,0.11373323388301018,SPBC1685.12c,0.39423961353813386,unknown,unknown
5844,rav1-antisense-1,0.2362627197039778,0.11392740319513231,SPNCRNA.1610,0.39429562199565327,antisense RNA (predicted),RAVE complex subunit Rav1
923,sck2,0.2362627197039778,0.11392740319513231,SPAC22E12.14c,0.39429562199565327,serine/threonine protein kinase S6K family Sck2,serine/threonine protein kinase S6K family Sck2
4669,nts1,0.2362627197039778,0.11392740319513231,SPCC24B10.19c,0.39429562199565327,Clr6 histone deacetylase complex subunit Nts1,Clr6 histone deacetylase complex subunit Nts1
3406,isn1,-0.2360160345359235,0.11431649758860822,SPBC30D10.03c,0.39502502676874757,IMP 5'-nucleotidase Isn1,IMP 5'-nucleotidase Isn1
5874,hip3-antisense-1,0.2360160345359235,0.11431649758860822,SPNCRNA.1639,0.39502502676874757,antisense RNA (predicted),"histone H3.3-H4 chaperone, HIR complex subunit ..."
4680,ear1,0.2360160345359235,0.11431649758860822,SPCC285.10c,0.39502502676874757,"SPRY domain membrane protein, specificity facto...","SPRY domain membrane protein, specificity facto..."
889,reg1,0.23589269195189635,0.11451142302862485,SPAC227.15,0.3952874836494608,serine/threonine protein phosphatase PP1 regula...,serine/threonine protein phosphatase PP1 regula...
6381,byr1-antisense-1,-0.23589269195189635,0.11451142302862485,SPNCRNA.674,0.3952874836494608,antisense RNA (predicted),MAP kinase kinase Byr1
1432,rps1001,0.23576934936786928,0.11470660086973089,SPAC31G5.17c,0.3955502661024192,40S ribosomal protein S10,40S ribosomal protein S10
1924,rpp40,-0.23576934936786928,0.11470660086973089,SPAC6C3.09,0.3955502661024192,RNase P and RNase MRP subunit Rpp40,RNase P and RNase MRP subunit Rpp40
5033,vph2,0.23564600678384212,0.1149020312909497,SPCC757.10,0.3958133737316541,ER membrane V-ATPase assembly factor Vph3,ER membrane V-ATPase assembly factor Vph3
6618,set13-antisense-1,0.23564600678384212,0.1149020312909497,SPNCRNA.890,0.3958133737316541,antisense RNA (predicted),ribosome L32 lysine methyltransferase Set13
6320,rad8-antisense-1,0.235522664199815,0.11509771447118033,SPNCRNA.617,0.395914841650639,antisense RNA (predicted),ATP-dependent chromatin remodeller/ubiquitin-pr...
4964,cca2,-0.235522664199815,0.11509771447118033,SPCC645.10,0.395914841650639,ATP 3'tRNA nucleotidyltransferase Cca2,ATP 3'tRNA nucleotidyltransferase Cca2
4514,SPCC16C4.21,0.2354284620226971,0.11524733670588033,SPCC16C4.21,0.395914841650639,dubious,dubious
681,SPAC19D5.10c,-0.23539932161578783,0.11529365058919673,SPAC19D5.10c,0.395914841650639,dubious,dubious
5122,pal1,0.23539932161578783,0.11529365058919673,SPCP1E11.04c,0.395914841650639,membrane associated protein Pal1,membrane associated protein Pal1
1101,mpc2,0.23539932161578783,0.11529365058919673,SPAC24B11.09,0.395914841650639,"mitochondrial carrier, pyruvate Mpc2","mitochondrial carrier, pyruvate Mpc2"
6387,prl68,-0.2353647889881967,0.11534855281198451,SPNCRNA.68,0.395914841650639,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
5763,SPNCRNA.1536,-0.23527597903176073,0.11548983982364798,SPNCRNA.1536,0.3961951397150959,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
2865,ipa1,-0.23515263644773357,0.11568628235305774,SPBC1734.10c,0.39645969377827167,cleavage and polyadenylation HECT-type ubiquiti...,cleavage and polyadenylation HECT-type ubiquiti...
2976,ppr2,0.23515263644773357,0.11568628235305774,SPBC18H10.11c,0.39645969377827167,mitochondrial PPR repeat protein Ppr2,mitochondrial PPR repeat protein Ppr2
2429,SPBC11C11.01,-0.23502929386370644,0.11588297835582283,SPBC11C11.01,0.39652028381794163,U2-associated protein,U2-associated protein
5028,SPCC757.05c,0.23502929386370644,0.11588297835582283,SPCC757.05c,0.39652028381794163,peptidase family M20 protein involved in glutat...,peptidase family M20 protein involved in glutat...
1175,atp19,-0.23502929386370644,0.11588297835582283,SPAC25H1.10c,0.39652028381794163,F1-FO ATP synthase subunit K,F1-FO ATP synthase subunit K
2556,swf1,-0.23478260869565218,0.11627713149437442,SPBC13G1.07,0.39725528986124325,palmitoyltransferase Swf1,palmitoyltransferase Swf1
5908,SPBC56F2.03-antisense-1,-0.23478260869565218,0.11627713149437442,SPNCRNA.1671,0.39725528986124325,antisense RNA (predicted),dynactin complex actin-like protein Arp10
6197,SPNCRNA.472,-0.23478260869565218,0.11627713149437442,SPNCRNA.472,0.39725528986124325,non-coding RNA (predicted),non-coding RNA (predicted)
2085,suc2,-0.23465926611162502,0.11647458898631988,SPAC8E11.01c,0.39772540792091243,sucrose alpha-glucosidase Suc2,sucrose alpha-glucosidase Suc2
4441,vps60,0.2345359235275979,0.11667230066393815,SPCC162.06c,0.39819591058647613,vacuolar sorting protein Vps60,vacuolar sorting protein Vps60
4984,wtf15,-0.23441258094357076,0.11687026670498822,SPCC663.17,0.3986667978719952,wtf element Wtf15,wtf element Wtf15
3396,wsc1,0.23428923835954363,0.11706848728709983,SPBC30B4.01c,0.39872890723873833,plasma membrane-associated serine-rich cell wal...,plasma membrane-associated serine-rich cell wal...
3832,pex16,-0.23428923835954363,0.11706848728709983,SPBC646.15c,0.39872890723873833,Pex16 family peroxisome import protein Pex16,Pex16 family peroxisome import protein Pex16
3841,gyp10,0.23428923835954363,0.11706848728709983,SPBC651.03c,0.39872890723873833,Rab GAP Gyp10,Rab GAP Gyp10
1821,btn1,0.2340425531914894,0.11746569278437977,SPAC607.09c,0.39946751717103557,battenin CLN3 family protein,battenin CLN3 family protein
3594,vps36,-0.2340425531914894,0.11746569278437977,SPBC3B9.09,0.39946751717103557,ESCRT II complex subunit Vps36,ESCRT II complex subunit Vps36
4713,sec231,-0.2340425531914894,0.11746569278437977,SPCC31H12.07,0.39946751717103557,COPII cargo receptor subunit Sec23a,COPII cargo receptor subunit Sec23a
3170,rib3,0.23391921060746224,0.11766467805415817,SPBC23E6.06c,0.39973506424840544,"3,4-dihydroxy-2-butanone 4-phosphate synthase Rib3","3,4-dihydroxy-2-butanone 4-phosphate synthase Rib3"
935,res2,-0.23391921060746224,0.11766467805415817,SPAC22F3.09c,0.39973506424840544,MBF transcription factor complex subunit Res2,MBF transcription factor complex subunit Res2
3730,otg2,0.23367252543940795,0.11806341452153506,SPBC4C3.08,0.40067997420612894,"alpha-1,3-galactosyltransferase Otg2","alpha-1,3-galactosyltransferase Otg2"
5828,SPNCRNA.1596,0.23367252543940795,0.11806341452153506,SPNCRNA.1596,0.40067997420612894,intergenic RNA (predicted),intergenic RNA (predicted)
3468,utp24,-0.23354918285538084,0.11826316607295582,SPBC32H8.04c,0.4009483359973426,18S rRNA endonuclease Utp24,18S rRNA endonuclease Utp24
3211,SPBC25B2.10,-0.23354918285538084,0.11826316607295582,SPBC25B2.10,0.4009483359973426,Usp (universal stress protein) family protein,Usp (universal stress protein) family protein
130,ubi1,0.23342584027135369,0.11846317340519313,SPAC11G7.04,0.40101262724274495,ribosomal-ubiquitin fusion protein Ubi1,ribosomal-ubiquitin fusion protein Ubi1
1526,gsa1,-0.23342584027135369,0.11846317340519313,SPAC3F10.04,0.40101262724274495,glutathione synthetase large and small subunit ...,glutathione synthetase large and small subunit ...
2543,gpi14,-0.23342584027135369,0.11846317340519313,SPBC13E7.05,0.40101262724274495,"pig-M, glycosylphosphatidylinositol-mannosyltra...","pig-M, glycosylphosphatidylinositol-mannosyltra..."
5131,SPCP20C8.02c,0.23330249768732653,0.11866343669482625,SPCP20C8.02c,0.40148601671951145,S. pombe specific UPF0321 family protein 1,S. pombe specific UPF0321 family protein 1
4745,SPCC338.03c,-0.23305581251927227,0.11906473185193171,SPCC338.03c,0.40222935595123854,dubious,dubious
759,tma19,0.23305581251927227,0.11906473185193171,SPAC1F12.02c,0.40222935595123854,translationally controlled tumor protein homolo...,translationally controlled tumor protein homolo...
1329,SPAC2F3.05c,0.23305581251927227,0.11906473185193171,SPAC2F3.05c,0.40222935595123854,xylose and arabinose reductase,xylose and arabinose reductase
5945,SPNCRNA.181,0.2329426390887608,0.11924917998091185,SPNCRNA.181,0.402499239338618,non-coding RNA (predicted),non-coding RNA (predicted)
872,SPAC222.17,0.23293246993524513,0.11926576407189449,SPAC222.17,0.402499239338618,conserved fungal protein,conserved fungal protein
5858,SPNCRNA.1624,-0.23280912735121798,0.11946705295423293,SPNCRNA.1624,0.4025651961870577,intergenic RNA (predicted),intergenic RNA (predicted)
224,rps101,0.23280912735121798,0.11946705295423293,SPAC13G6.02c,0.4025651961870577,40S ribosomal protein S3a,40S ribosomal protein S3a
4149,mug45,-0.23280912735121798,0.11946705295423293,SPBP8B7.04,0.4025651961870577,Schizosaccharomyces specific protein Mug45,Schizosaccharomyces specific protein Mug45
1571,sdd3,-0.23268578476719085,0.11966859867485447,SPAC3H1.02c,0.40303995853745966,mitochondrial protease Sdd3,mitochondrial protease Sdd3
3543,elp1,-0.23256244218316371,0.11987040140953113,SPBC36.07,0.4035151050488016,elongator complex WD repeat protein Elp1,elongator complex WD repeat protein Elp1
5930,SPNCRNA.1691,0.23219241443108235,0.12047735345355885,SPNCRNA.1691,0.40473812623806804,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
739,clr2,-0.23219241443108235,0.12047735345355885,SPAC1B3.17,0.40473812623806804,chromatin silencing protein Clr2,chromatin silencing protein Clr2
5884,SPBC1604.04-antisense-1,-0.23219241443108235,0.12047735345355885,SPNCRNA.1648,0.40473812623806804,antisense RNA (predicted),"mitochondrial carrier, thiamine pyrophosphate"
2286,mca1,-0.23219241443108235,0.12047735345355885,SPAPB1A11.04c,0.40473812623806804,"DNA-binding transcription factor, zf-fungal bin...","DNA-binding transcription factor, zf-fungal bin..."
6013,prl26,0.2320987815428875,0.12063130587711464,SPNCRNA.26,0.4050505444938993,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
5987,prl23,-0.23197434334274006,0.12083613877628711,SPNCRNA.23,0.40507784766433463,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
1499,ure4,-0.23194572926302806,0.1208832764361739,SPAC3A12.09c,0.40507784766433463,urease accessory protein UreD,urease accessory protein UreD
1412,bun107,-0.23194572926302806,0.1208832764361739,SPAC31A2.14,0.40507784766433463,"WD repeat protein, human WDR48 family Bun107","WD repeat protein, human WDR48 family Bun107"
5430,SPNCRNA.123,0.23194572926302806,0.1208832764361739,SPNCRNA.123,0.40507784766433463,non-coding RNA (predicted),non-coding RNA (predicted)
5300,SPCC330.13-antisense-1,-0.2318223866790009,0.1210866249387144,SPNCRNA.1112,0.4055547493537083,"antisense RNA (predicted), possible alternative...",DNA-directed RNA polymerase III complex subunit...
4200,SPBPB2B2.08,-0.23160426994203373,0.12144685488245531,SPBPB2B2.08,0.40655634795663254,conserved fungal protein,conserved fungal protein
3705,mob1,-0.2314523589269195,0.12169822058852778,SPBC428.13c,0.4067830361221162,Sid2-Mob1 kinase complex regulatory subunit Mob1,Sid2-Mob1 kinase complex regulatory subunit Mob1
2811,chs2,-0.2314523589269195,0.12169822058852778,SPBC1709.01,0.4067830361221162,chitin synthase homolog Chs2,chitin synthase homolog Chs2
1115,mrp4,0.2314523589269195,0.12169822058852778,SPAC24C9.10c,0.4067830361221162,mitochondrial ribosomal protein subunit S2,mitochondrial ribosomal protein subunit S2
2486,dbp5,0.23132901634289235,0.12190260310095141,SPBC12C2.06,0.4072613361517457,cytoplasmic ATP-dependent RNA helicase Dbp5,cytoplasmic ATP-dependent RNA helicase Dbp5
5820,SPBC19F8.04c-antisense-1,0.23120567375886525,0.12210724455180982,SPNCRNA.1589,0.4075352285518716,antisense RNA (predicted),"mitochondrial nuclease Lcl3, implicated in DNA ..."
2295,ogm2,-0.23120567375886525,0.12210724455180982,SPAPB1E7.09,0.4075352285518716,protein O-mannosyltransferase Ogm2,protein O-mannosyltransferase Ogm2
4177,SPBP8B7.32,0.2310823311748381,0.12231214511520587,SPBP8B7.32,0.4079502265179775,dubious,dubious
1616,cwf21,0.23095898859081096,0.12251730496510005,SPAC4A8.09c,0.4079502265179775,complexed with Cdc5 protein Cwf21,complexed with Cdc5 protein Cwf21
715,SPAC1B1.02c,0.23095898859081096,0.12251730496510005,SPAC1B1.02c,0.4079502265179775,NAD/NADH kinase,NAD/NADH kinase
3761,lsc1,0.23095898859081096,0.12251730496510005,SPBC530.13,0.4079502265179775,Lsk1 associated cyclin,Lsk1 associated cyclin
6447,ade3-antisense-1,0.23093368687768012,0.12255942221707809,SPNCRNA.734,0.4079502265179775,antisense RNA (predicted),phosphoribosylformylglycinamidine synthase Ade3
6223,SPNCRNA.504,-0.2308427643022974,0.12271086214426774,SPNCRNA.504,0.4079502265179775,non-coding RNA (predicted),non-coding RNA (predicted)
69,mug94,0.2308356460067838,0.12272272427531032,SPAC10F6.07c,0.4079502265179775,Schizosaccharomyces pombe specific protein Mug94,Schizosaccharomyces pombe specific protein Mug94
4542,map2,0.2308356460067838,0.12272272427531032,SPCC1795.06,0.4079502265179775,P-factor pheromone Map2,P-factor pheromone Map2
2562,tfb2,0.23071230342275673,0.12292840321951108,SPBC13G1.13,0.40822550694335386,transcription factor TFIIH complex subunit Tfb2,transcription factor TFIIH complex subunit Tfb2
2234,ofd2,0.23071230342275673,0.12292840321951108,SPAP8A3.02c,0.40822550694335386,histone H2A dioxygenase Ofd2,histone H2A dioxygenase Ofd2
409,upf1,0.23058896083872954,0.12313434197123348,SPAC16C9.06c,0.4087051460533699,ATP-dependent RNA helicase Upf1,ATP-dependent RNA helicase Upf1
740,mrps18,0.23046561825470244,0.12334054070386381,SPAC1B3.18c,0.4089809845195484,mitochondrial ribosomal protein subunit S11,mitochondrial ribosomal protein subunit S11
5834,SPNCRNA.1600,-0.23046561825470244,0.12334054070386381,SPNCRNA.1600,0.4089809845195484,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
2952,SPBC18E5.01,0.2303422756706753,0.12354699959064439,SPBC18E5.01,0.40946125300739744,unknown with similarity to bacterial carboxy-ci...,unknown with similarity to bacterial carboxy-ci...
5901,tim54-antisense-1,-0.23021893308664818,0.12375371880467184,SPNCRNA.1664,0.4099419050134817,"antisense RNA (predicted), possible alternative...",TIM22 inner membrane protein insertion complex ...
5226,mug95-antisense-1,-0.23009559050262102,0.12396069851889711,SPNCRNA.1045,0.4100143562260186,antisense RNA (predicted),Schizosaccharomyces specific protein Mug95
4607,rsm18,-0.23009559050262102,0.12396069851889711,SPCC18B5.04,0.4100143562260186,mitochondrial ribosomal protein subunit S18,mitochondrial ribosomal protein subunit S18
6275,SPAC1B3.04c-antisense-1,-0.23009559050262102,0.12396069851889711,SPNCRNA.564,0.4100143562260186,antisense RNA (predicted),mitochondrial elongation factor GTPase Guf1
2402,SPBC119.16c,-0.2299722479185939,0.12416793890612517,SPBC119.16c,0.41049549951801084,"DENN domain-like containing protein, implicated...","DENN domain-like containing protein, implicated..."
1722,SPAC4H3.16,-0.22960222016651247,0.12479122583167145,SPAC4H3.16,0.4121459719937658,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
3206,mis3,0.22960222016651247,0.12479122583167145,SPBC25B2.05,0.4121459719937658,rRNA processing protein Mis3,rRNA processing protein Mis3
2132,utp7,0.22947887758248536,0.12499951063601833,SPAC959.03c,0.41242390674098406,U3 snoRNP-associated protein Utp7,U3 snoRNP-associated protein Utp7
281,nup189,-0.22947887758248536,0.12499951063601833,SPAC1486.05,0.41242390674098406,nucleoporin Nup98 and Nup96,nucleoporin Nup98 and Nup96
4979,saf1,0.2293555349984582,0.1252080569751827,SPCC663.11,0.4127021520833775,splicing associated factor Saf1,splicing associated factor Saf1
1880,SPAC683.02c,0.2293555349984582,0.1252080569751827,SPAC683.02c,0.4127021520833775,"zf-CCHC type zinc finger protein, human ZCCHC9 ...","zf-CCHC type zinc finger protein, human ZCCHC9 ..."
3927,hsk1,0.22923219241443107,0.12541686502108187,SPBC776.12c,0.4131854576425826,Dbf4(Dfp1)-dependent protein kinase Hsk1,Dbf4(Dfp1)-dependent protein kinase Hsk1
3587,cwf28,0.22898550724637684,0.12583526692000543,SPBC3B9.02c,0.4132057731211568,splicing factor Cwf28,splicing factor Cwf28
2302,toe3,-0.22898550724637684,0.12583526692000543,SPAPB24D3.01,0.4132057731211568,DNA-binding transcription factor,DNA-binding transcription factor
2288,mcl1,-0.22898550724637684,0.12583526692000543,SPAPB1E7.02c,0.4132057731211568,DNA polymerase alpha accessory factor Mcl1,DNA polymerase alpha accessory factor Mcl1
5600,rud3-antisense-1,0.22887107813011193,0.12602970580071202,SPNCRNA.1383,0.4132057731211568,antisense RNA (predicted),Golgi matrix protein Rud3
1699,idn1,-0.22886216466234968,0.1260448611161151,SPAC4G9.12,0.4132057731211568,gluconokinase,gluconokinase
5816,caf5-antisense-1,-0.22886216466234968,0.1260448611161151,SPNCRNA.1585,0.4132057731211568,antisense RNA (predicted),plasma membrane spermine family transmembrane t...
215,alp11,-0.22886216466234968,0.1260448611161151,SPAC13D6.05,0.4132057731211568,tubulin specific chaperone cofactor B,tubulin specific chaperone cofactor B
1125,hxk1,0.22886216466234968,0.1260448611161151,SPAC24H6.04,0.4132057731211568,hexokinase 1,hexokinase 1
3402,tfb4,-0.22886216466234968,0.1260448611161151,SPBC30B4.07c,0.4132057731211568,transcription factor TFIIH complex subunit Tfb4,transcription factor TFIIH complex subunit Tfb4
4128,ppb1,-0.22886216466234968,0.1260448611161151,SPBP4H10.04,0.4132057731211568,serine/threonine protein phosphatase PP2B (calc...,serine/threonine protein phosphatase PP2B (calc...
4734,alg11,-0.22873882207832255,0.12625471770512836,SPCC330.08,0.4132447379284794,"GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltr...","GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltr..."
425,tif45,0.22873882207832255,0.12625471770512836,SPAC16E8.15,0.4132447379284794,"translation initiation factor eIF4E, 4F complex...","translation initiation factor eIF4E, 4F complex..."
4290,ght5,-0.22873882207832255,0.12625471770512836,SPCC1235.14,0.4132447379284794,plasma membrane high-affinity glucose/fructose:...,plasma membrane high-affinity glucose/fructose:...
4592,SPCC188.05,-0.228708996754707,0.12630550229236143,SPCC188.05,0.4132447379284794,unknown,unknown
422,png3,-0.2286154794942954,0.12646483685820956,SPAC16E8.12c,0.41356242171397756,ING family homolog Png3,ING family homolog Png3
482,glc8,-0.2284921369102683,0.12667521874637128,SPAC17A5.09c,0.4140466446481245,serine/threonine protein phosphatase PP1 regula...,serine/threonine protein phosphatase PP1 regula...
5442,ssp1-antisense-1,-0.22840049621358094,0.12683169786066684,SPNCRNA.1240,0.4142020824068525,antisense RNA (predicted),calcium/calmodulin-dependent (CaMKK) protein ki...
1312,hsf1,-0.22836879432624113,0.12688586354047315,SPAC2E12.02,0.4142020824068525,DNA-binding transcription factor Hsf1,DNA-binding transcription factor Hsf1
5707,rem1-antisense-1,-0.228245451742214,0.1270967714112223,SPNCRNA.1481,0.4142020824068525,"antisense RNA (predicted), possible alternative...",meiosis-specific cyclin Rem1
5217,SPAC1B3.04c-antisense-2,-0.228245451742214,0.1270967714112223,SPNCRNA.1037,0.4142020824068525,antisense RNA (predicted),mitochondrial elongation factor GTPase Guf1
5143,opy1,-0.228245451742214,0.1270967714112223,SPCPB16A4.02c,0.4142020824068525,pleckstrin homology domain protein Opy1,pleckstrin homology domain protein Opy1
6592,SPNCRNA.867,0.228245451742214,0.1270967714112223,SPNCRNA.867,0.4142020824068525,non-coding RNA,non-coding RNA
47,hpm1,-0.22812210915818684,0.1273079425291714,SPAC1071.05,0.4142807434409128,ribosome methytransferase involved in ribosome ...,ribosome methytransferase involved in ribosome ...
5354,SPNCRNA.1161,-0.22812210915818684,0.1273079425291714,SPNCRNA.1161,0.4142807434409128,intergenic RNA (predicted),intergenic RNA (predicted)
4915,rng3,-0.22812210915818684,0.1273079425291714,SPCC613.04c,0.4142807434409128,UCS-domain protein Rng3,UCS-domain protein Rng3
3353,mhf1,0.22787542399013258,0.12773107518811244,SPBC2D10.16,0.414520468711077,"CENP-S ortholog, FANCM-MHF complex subunit Mhf1","CENP-S ortholog, FANCM-MHF complex subunit Mhf1"
4245,lig4,-0.22787542399013258,0.12773107518811244,SPCC1183.05c,0.414520468711077,DNA repair ligase Lig4,DNA repair ligase Lig4
1056,SPAC23G3.05c,0.22787542399013258,0.12773107518811244,SPAC23G3.05c,0.414520468711077,"conserved endomembrane protein, RGS domain, imp...","conserved endomembrane protein, RGS domain, imp..."
3335,bmc1,0.22787542399013258,0.12773107518811244,SPBC2A9.10,0.414520468711077,"Bin3 family, 7SK RNA methyltransferase Bmc1","Bin3 family, 7SK RNA methyltransferase Bmc1"
1181,bud23,0.22775208140610542,0.12794303706943852,SPAC26A3.06,0.414520468711077,rRNA (guanine-N7-)-methyltransferase Bud23,rRNA (guanine-N7-)-methyltransferase Bud23
4257,ynd1,-0.22775208140610542,0.12794303706943852,SPCC11E10.05c,0.414520468711077,nucleoside diphosphatase Ynd1,nucleoside diphosphatase Ynd1
2027,orb6,0.22775208140610542,0.12794303706943852,SPAC821.12,0.414520468711077,serine/threonine protein kinase Orb6,serine/threonine protein kinase Orb6
4868,bxi1,-0.22775208140610542,0.12794303706943852,SPCC576.04,0.414520468711077,BAX inhibitor family protein Bxi1,BAX inhibitor family protein Bxi1
5536,SPNCRNA.1325,-0.22775208140610542,0.12794303706943852,SPNCRNA.1325,0.414520468711077,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
274,cia2,-0.22762873882207832,0.12815526287863188,SPAC144.16,0.41500571239206085,CIA machinery protein Cia2,CIA machinery protein Cia2
6576,rif1-antisense-1,0.2275334625342643,0.12831937802014498,SPNCRNA.852,0.41528905416721257,"antisense RNA (predicted), possible alternative...",telomere length regulator protein Rif1
6263,SPNCRNA.553,-0.22750539623805116,0.12836775278547097,SPNCRNA.553,0.41528905416721257,unknown,unknown
5915,trr1-antisense-1,0.22738205365402403,0.12858050695957696,SPNCRNA.1678,0.4157749239641795,"antisense RNA (predicted), possible alternative...",thioredoxin reductase Trr1
4481,dim1,-0.22725871106999687,0.12879352557041443,SPCC16A11.05c,0.41626117578570226,U4/U6 x U5 tri-snRNP complex subunit Dim1,U4/U6 x U5 tri-snRNP complex subunit Dim1
4035,knk1,0.2271353684859698,0.12900680878729015,SPBC947.01,0.41634300358987036,"AAA family ATPase kink, Knk1","AAA family ATPase kink, Knk1"
110,SPAC11D3.18c,-0.2271353684859698,0.12900680878729015,SPAC11D3.18c,0.41634300358987036,carboxylic acid transmembrane transporter,carboxylic acid transmembrane transporter
4169,atg8,0.2271353684859698,0.12900680878729015,SPBP8B7.24c,0.41634300358987036,autophagy associated protein Atg8,autophagy associated protein Atg8
5030,ctt1,0.22701202590194264,0.1292203567793534,SPCC757.07c,0.41662749674857025,catalase,catalase
467,ntr2,-0.22701202590194264,0.1292203567793534,SPAC17A2.08c,0.41662749674857025,spliceosome complex disassembly protein Ntr2,spliceosome complex disassembly protein Ntr2
4759,SPCC338.18,0.22691667353308714,0.12938562575407483,SPCC338.18,0.416912291691772,Schizosaccharomyces pombe specific protein,Schizosaccharomyces pombe specific protein
4081,mor2,-0.2268886833179155,0.12943416971559454,SPBP19A11.04c,0.416912291691772,morphogenesis protein Mor2,morphogenesis protein Mor2
3660,sfb3,-0.22676534073388835,0.12964824776484493,SPBC4.03c,0.4170484137058665,COPII-coated vesicle component Sfb3,COPII-coated vesicle component Sfb3
2996,ubp11,0.22676534073388835,0.12964824776484493,SPBC19C2.04c,0.4170484137058665,mitochondrial outer membrane anchored ubiquitin...,mitochondrial outer membrane anchored ubiquitin...
